Datetime,Ticker,Open,High,Low,Close,Volume,RUN_JST,RUN_ET,BASE_SESSION,POS,CC2,SD20,SIG,C2,SRC2_CLOSE,ZEROV
2026-08-19 14:30:00-04:00,SOXL,120.17500305175781,122.55000305175781,120.11000061035156,121.81500244140625,5667290,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-19 15:30:00-04:00,SOXL,121.80500030517578,122.43000030517578,119.61000061035156,120.55999755859375,9727351,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-19 16:00:00-04:00,SOXL,120.58,122.1247,120.55,122.12,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-19 17:00:00-04:00,SOXL,122.1,122.56,121.79,122.31,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-19 18:00:00-04:00,SOXL,122.32,123.93,122.05,123.84,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-19 19:00:00-04:00,SOXL,123.85,124.33,123.25,123.8485,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 04:00:00-04:00,SOXL,125.2,127.282,121.2237,121.68,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 05:00:00-04:00,SOXL,121.73,122.6906,120.1431,122.15,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 06:00:00-04:00,SOXL,122.15,123.2007,121.2552,122.21,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 07:00:00-04:00,SOXL,122.21,123.15,119.7042,119.72,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 08:00:00-04:00,SOXL,119.7136,120.7,116.0,116.9,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 09:00:00-04:00,SOXL,116.86,119.5853,115.9,118.57,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 09:30:00-04:00,SOXL,119.98999786376953,123.93949890136719,117.42009735107422,121.38999938964844,24587210,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 10:30:00-04:00,SOXL,121.37999725341797,124.55999755859375,120.69999694824219,121.58499908447266,7163810,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 11:30:00-04:00,SOXL,121.58499908447266,121.80000305175781,119.18000030517578,121.2300033569336,4086400,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 12:30:00-04:00,SOXL,121.18499755859375,121.93990325927734,120.3301010131836,120.80000305175781,1845766,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 13:30:00-04:00,SOXL,120.79000091552734,121.46440124511719,119.41999816894531,120.0989990234375,2151966,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 14:30:00-04:00,SOXL,120.08999633789062,122.62999725341797,119.27999877929688,122.19999694824219,2759805,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 15:30:00-04:00,SOXL,122.197998046875,122.29000091552734,121.41000366210938,122.19999694824219,5856788,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 16:00:00-04:00,SOXL,122.21,122.47,121.52,121.98,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 17:00:00-04:00,SOXL,122.03,123.0351,121.7,121.93,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 18:00:00-04:00,SOXL,122.0,122.22,121.12,122.13,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-20 19:00:00-04:00,SOXL,122.12,122.2,121.27,121.32,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 04:00:00-04:00,SOXL,126.0,126.96,122.21,124.8,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 05:00:00-04:00,SOXL,124.68,126.33,124.3,125.35,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 06:00:00-04:00,SOXL,125.3472,127.33,125.08,126.89,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 07:00:00-04:00,SOXL,126.9279,127.5853,125.53,127.51,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 08:00:00-04:00,SOXL,127.5,128.37,126.731,127.64,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 09:00:00-04:00,SOXL,127.65,127.9763,126.44,126.65,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 09:30:00-04:00,SOXL,126.58999633789062,126.79000091552734,117.12000274658203,119.18499755859375,20110958,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 10:30:00-04:00,SOXL,119.17500305175781,120.11000061035156,116.70999908447266,119.06659698486328,7177697,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 11:30:00-04:00,SOXL,119.05999755859375,120.91000366210938,118.18000030517578,118.98999786376953,5154619,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 12:30:00-04:00,SOXL,118.94499969482422,119.29989624023438,117.93000030517578,118.72000122070312,2064032,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 13:30:00-04:00,SOXL,118.7699966430664,120.95390319824219,118.69999694824219,120.1449966430664,2542460,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 14:30:00-04:00,SOXL,120.11000061035156,121.12999725341797,119.73380279541016,120.95500183105469,3159352,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 15:30:00-04:00,SOXL,120.94999694824219,121.30999755859375,119.72000122070312,120.59010314941406,5848019,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 16:00:00-04:00,SOXL,120.585,120.66,120.12,120.3,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 17:00:00-04:00,SOXL,120.3,120.35,119.84,120.15,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 18:00:00-04:00,SOXL,120.167,120.52,120.1,120.45,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-21 19:00:00-04:00,SOXL,120.41,120.5,119.82,119.85,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 04:00:00-04:00,SOXL,113.2,117.17,112.19,114.11,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 05:00:00-04:00,SOXL,114.09,115.5,113.76,114.57,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 06:00:00-04:00,SOXL,114.57,115.65,114.4032,114.52,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 07:00:00-04:00,SOXL,114.5,115.2932,113.0,114.02,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 08:00:00-04:00,SOXL,114.0,116.66,114.0,114.7239,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 09:00:00-04:00,SOXL,114.7772,114.89,113.46,114.06,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 09:30:00-04:00,SOXL,115.0,115.05000305175781,106.0,106.94999694824219,27823737,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 10:30:00-04:00,SOXL,106.91999816894531,108.88999938964844,106.11000061035156,108.34500122070312,9232081,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 11:30:00-04:00,SOXL,108.34010314941406,112.59880065917969,108.19999694824219,111.81999969482422,7694696,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 12:30:00-04:00,SOXL,111.82499694824219,112.0999984741211,110.13999938964844,110.2699966430664,3015337,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 13:30:00-04:00,SOXL,110.26000213623047,113.10990142822266,109.81999969482422,112.68499755859375,3043305,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 14:30:00-04:00,SOXL,112.72000122070312,113.36000061035156,111.37999725341797,112.18000030517578,3534908,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 15:30:00-04:00,SOXL,112.18000030517578,112.8499984741211,109.75,111.19000244140625,10202182,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 16:00:00-04:00,SOXL,111.16,111.18,108.3,110.85,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 17:00:00-04:00,SOXL,110.88,111.21,110.8,110.9103,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 18:00:00-04:00,SOXL,110.915,111.17,110.5,110.53,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-24 19:00:00-04:00,SOXL,110.54,110.88,110.0,110.281,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 04:00:00-04:00,SOXL,115.58,117.08,113.06,116.04,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 05:00:00-04:00,SOXL,116.06,117.37,115.63,116.79,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 06:00:00-04:00,SOXL,116.79,119.4474,116.77,118.55,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 07:00:00-04:00,SOXL,118.55,118.75,117.05,117.7294,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 08:00:00-04:00,SOXL,117.83,119.78,117.77,119.23,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 09:00:00-04:00,SOXL,119.2,119.2,117.8,118.09,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 09:30:00-04:00,SOXL,117.37000274658203,119.87999725341797,113.45999908447266,114.69000244140625,21303976,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 10:30:00-04:00,SOXL,114.71389770507812,116.5,113.13009643554688,116.37999725341797,5585895,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 11:30:00-04:00,SOXL,116.41000366210938,117.0,115.05000305175781,116.5,2932672,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 12:30:00-04:00,SOXL,116.4800033569336,116.48999786376953,114.69000244140625,114.94999694824219,2063159,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 13:30:00-04:00,SOXL,114.9800033569336,115.4000015258789,114.44000244140625,115.0,1739703,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 14:30:00-04:00,SOXL,115.0,116.54000091552734,114.62999725341797,115.31809997558594,3620677,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 15:30:00-04:00,SOXL,115.30999755859375,116.03500366210938,114.41999816894531,115.83999633789062,7407348,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 16:00:00-04:00,SOXL,115.84,117.22,115.41,116.5,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 17:00:00-04:00,SOXL,116.51,117.1,116.25,117.0415,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 18:00:00-04:00,SOXL,117.04,117.3,116.6,116.69,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-25 19:00:00-04:00,SOXL,116.66,116.76,115.67,115.81,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 04:00:00-04:00,SOXL,115.67,117.4,114.7622,116.32,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 05:00:00-04:00,SOXL,116.32,116.48,115.57,115.73,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 06:00:00-04:00,SOXL,115.77,116.41,115.7,115.85,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 07:00:00-04:00,SOXL,115.81,117.62,115.5036,116.78,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 08:00:00-04:00,SOXL,116.81,116.99,114.32,115.79,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 09:00:00-04:00,SOXL,115.72,115.79,112.6,113.7474,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 09:30:00-04:00,SOXL,114.69999694824219,117.19000244140625,112.52999877929688,113.0199966430664,12804385,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 10:30:00-04:00,SOXL,113.0385971069336,115.76000213623047,113.0,115.5999984741211,3954596,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 11:30:00-04:00,SOXL,115.56999969482422,116.3499984741211,114.30390167236328,114.94989776611328,2546654,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 12:30:00-04:00,SOXL,114.93009948730469,116.05000305175781,114.28500366210938,115.86840057373047,1816799,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 13:30:00-04:00,SOXL,115.84500122070312,116.53990173339844,115.70379638671875,116.125,1459670,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 14:30:00-04:00,SOXL,116.09500122070312,117.38619995117188,116.09500122070312,116.76000213623047,2445531,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 15:30:00-04:00,SOXL,116.76499938964844,116.76499938964844,115.37000274658203,116.66500091552734,4487977,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 16:00:00-04:00,SOXL,116.68,118.99,114.8,118.99,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 17:00:00-04:00,SOXL,118.99,123.62,117.75,122.85,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 18:00:00-04:00,SOXL,122.81,124.24,122.47,123.73,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-26 19:00:00-04:00,SOXL,123.73,125.2,123.35,125.15,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 04:00:00-04:00,SOXL,124.7,127.95,122.1,127.93,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 05:00:00-04:00,SOXL,127.93,128.21,126.0,126.5,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 06:00:00-04:00,SOXL,126.55,127.5,126.02,126.13,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 07:00:00-04:00,SOXL,126.1,126.9505,125.45,125.4526,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 08:00:00-04:00,SOXL,125.4526,126.09,124.27,125.81,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 09:00:00-04:00,SOXL,125.77,125.9,124.08,124.66,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 09:30:00-04:00,SOXL,123.4000015258789,124.87999725341797,117.69010162353516,122.69000244140625,25062151,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 10:30:00-04:00,SOXL,122.7699966430664,122.83989715576172,120.22100067138672,120.89869689941406,5263217,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 11:30:00-04:00,SOXL,120.91999816894531,122.3499984741211,119.58000183105469,121.26750183105469,3932205,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 12:30:00-04:00,SOXL,121.2699966430664,122.44000244140625,121.1500015258789,121.38999938964844,2882696,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 13:30:00-04:00,SOXL,121.41999816894531,121.66999816894531,118.94999694824219,119.24639892578125,2831441,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 14:30:00-04:00,SOXL,119.27999877929688,120.77989959716797,119.19999694824219,120.24430084228516,3221077,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 15:30:00-04:00,SOXL,120.22000122070312,123.58999633789062,120.01499938964844,123.16999816894531,8960013,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 16:00:00-04:00,SOXL,123.14,123.48,121.35,121.9,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 17:00:00-04:00,SOXL,121.85,122.1,120.44,120.71,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 18:00:00-04:00,SOXL,120.79,121.19,120.25,120.6,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-27 19:00:00-04:00,SOXL,120.61,120.62,119.8,119.9969,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 04:00:00-04:00,SOXL,119.37,121.9455,118.27,118.94,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 05:00:00-04:00,SOXL,118.99,119.69,118.6,118.98,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 06:00:00-04:00,SOXL,118.95,119.75,118.69,119.64,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 07:00:00-04:00,SOXL,119.66,120.77,119.43,120.14,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 08:00:00-04:00,SOXL,120.12,120.2974,118.55,120.03,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 09:00:00-04:00,SOXL,120.01,120.6199,118.9,120.34,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 09:30:00-04:00,SOXL,119.91999816894531,121.19989776611328,116.5199966430664,119.4800033569336,15136994,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 10:30:00-04:00,SOXL,119.48999786376953,120.44999694824219,117.30999755859375,117.9000015258789,5455649,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 11:30:00-04:00,SOXL,117.91999816894531,117.91999816894531,110.63999938964844,111.54000091552734,12556190,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 12:30:00-04:00,SOXL,111.50499725341797,113.1771011352539,110.20999908447266,111.55000305175781,6316442,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 13:30:00-04:00,SOXL,111.53990173339844,113.05000305175781,111.41999816894531,112.01000213623047,3161844,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 14:30:00-04:00,SOXL,111.9801025390625,112.6500015258789,110.83000183105469,112.48999786376953,5508099,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 15:30:00-04:00,SOXL,112.5,112.87999725341797,111.25,111.37000274658203,9877231,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 16:00:00-04:00,SOXL,111.33,111.71,111.08,111.5,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 17:00:00-04:00,SOXL,111.5,111.79,111.47,111.74,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 18:00:00-04:00,SOXL,111.74,111.8399,111.4,111.5301,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-28 19:00:00-04:00,SOXL,111.54,111.76,111.15,111.3,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
2026-08-31 04:00:00-04:00,SOXL,113.8,115.43,109.171,113.9995,0,2026-09-10 22:18 JST,2026-09-10 09:18 ET,2026-09-09,0.6443,7.1167,6.132,none,1,125.87000274658203,0
